month,day,hour,value location:56_125_gangsu
7,22,800,0
7,22,900,0
7,22,1000,0
7,22,1100,0
7,22,1200,0
7,22,1300,0
7,22,1400,0
7,22,1500,0
7,22,1600,0
7,22,1700,0
7,22,1800,0
7,22,1900,0
7,22,2000,0
7,22,2100,0
7,22,2200,0
7,22,2300,0
7,23,0,0
7,23,100,0
7,23,200,0
7,23,300,0
7,23,400,0
7,23,500,0
7,23,600,0
7,23,700,0
7,23,800,0
7,23,900,0
7,23,1000,0
7,23,1100,0
7,23,1200,0
7,23,1300,0
7,23,1400,0
7,23,1500,0
7,23,1600,0
7,23,1700,1
7,23,1800,1
7,23,1900,0
7,23,2000,0.5
7,23,2100,0
7,23,2200,0
7,23,2300,0
7,24,0,0.5
7,24,100,0
7,24,200,0
7,24,300,0
7,24,400,0
7,24,500,0
7,24,600,0
7,24,700,0
7,24,800,0
7,24,900,0
7,24,1000,0
7,24,1100,0
7,24,1200,0
7,24,1300,0
7,24,1400,0
7,24,1500,0
7,24,1600,0
7,24,1700,0
7,24,1800,0
7,24,1900,0
7,24,2000,0
7,24,2100,0
7,24,2200,0
7,24,2300,0
7,25,0,0
7,25,100,0
7,25,200,0
7,25,300,0
7,25,400,0.5
7,25,500,0
7,25,600,2
7,25,700,0
7,25,800,3
7,25,900,0
7,25,1000,0
7,25,1100,0
7,25,1200,0
7,25,1300,0
7,25,1400,0
7,25,1500,0.5
7,25,1600,0
7,25,1700,1.5
7,25,1800,0
7,25,1900,0
7,25,2000,2
7,25,2100,8.5
7,25,2200,7
7,25,2300,20
7,26,0,6.5
7,26,100,4
7,26,200,0
7,26,300,0.5
7,26,400,0.5
7,26,500,0
7,26,600,0
7,26,700,0
7,26,800,0
7,26,900,1.5
7,26,1000,0.5
7,26,1100,0
7,26,1200,0
7,26,1300,0
7,26,1400,0
7,26,1500,0
7,26,1600,0
7,26,1700,0
7,26,1800,0
7,26,1900,0
7,26,2000,0
7,26,2100,0
7,26,2200,0
7,26,2300,0
7,27,0,0
7,27,100,0
7,27,200,0
7,27,300,0
7,27,400,0
7,27,500,0
7,27,600,0
7,27,700,0
7,27,800,0
7,27,900,0
7,27,1000,0
7,27,1100,0
7,27,1200,0
7,27,1300,0
7,27,1400,0
7,27,1500,0
7,27,1600,0
7,27,1700,3
7,27,1800,1
7,27,1900,0.5
7,27,2000,0
7,27,2100,2.5
7,27,2200,4
7,27,2300,0
7,28,0,0
7,28,100,6.5
7,28,200,0
7,28,300,0.5
7,28,400,0
7,28,500,0
7,28,600,1
7,28,700,2
7,28,800,0
7,28,900,0
7,28,1000,0
7,28,1100,0
7,28,1200,0
7,28,1300,0
7,28,1400,0.5
7,28,1500,0
7,28,1600,0
7,28,1700,0
7,28,1800,0
7,28,1900,0
7,28,2000,0
7,28,2100,0
7,28,2200,0
7,28,2300,0
7,29,0,0
7,29,100,0
7,29,200,0
7,29,300,0
7,29,400,0
7,29,500,0
7,29,600,0
7,29,700,0
7,29,800,0
7,29,900,0
7,29,1000,0
7,29,1100,0
7,29,1200,0
7,29,1300,0
7,29,1400,0
7,29,1500,0
7,29,1600,0
7,29,1700,0
7,29,1800,0.5
7,29,1900,0
7,29,2000,0
7,29,2100,0
7,29,2200,0
7,29,2300,0
7,30,0,0
7,30,100,0
7,30,200,0
7,30,300,0
7,30,400,0
7,30,500,0
7,30,600,0
7,30,700,0
7,30,800,0
7,30,900,0
7,30,1000,0
7,30,1100,0
7,30,1200,0
7,30,1300,0
7,30,1400,0
7,30,1500,3
7,30,1600,0
7,30,1700,0
7,30,1800,0
7,30,1900,0
7,30,2000,0
7,30,2100,0
7,30,2200,12
7,30,2300,14
7,31,0,11
7,31,100,0.5
7,31,200,0
7,31,300,0
7,31,400,0
7,31,500,0
7,31,600,0
7,31,700,0
7,31,800,0
7,31,900,0
7,31,1000,0
7,31,1100,0
7,31,1200,1.5
7,31,1300,0
7,31,1400,1
7,31,1500,16.5
7,31,1600,11.5
7,31,1700,8.5
7,31,1800,0.5
7,31,1900,0.5
7,31,2000,0
7,31,2100,0
7,31,2200,0
7,31,2300,0
8,1,0,0
8,1,100,0
8,1,200,0
8,1,300,0
8,1,400,0
8,1,500,0
8,1,600,0
8,1,700,0
8,1,800,0
8,1,900,0
8,1,1000,0
8,1,1100,0
8,1,1200,0
8,1,1300,0
8,1,1400,0
8,1,1500,0
8,1,1600,0
8,1,1700,0
8,1,1800,0
8,1,1900,0
8,1,2000,0
8,1,2100,0
8,1,2200,0
8,1,2300,0
8,2,0,0
8,2,100,0
8,2,200,0
8,2,300,0
8,2,400,0
8,2,500,0
8,2,600,0
8,2,700,0
8,2,800,0
8,2,900,0
8,2,1000,0
8,2,1100,0
8,2,1200,-1
8,2,1300,0
8,2,1400,-1
8,2,1500,-1
8,2,1600,-1
8,2,1700,-1
8,2,1800,0
8,2,1900,0
8,2,2000,0
8,2,2100,0
8,2,2200,0
8,2,2300,0
8,3,0,0
8,3,100,0
8,3,200,0
8,3,300,0
8,3,400,0
8,3,500,0
8,3,600,0
8,3,700,0
8,3,800,0
8,3,900,0
8,3,1000,0
8,3,1100,0
8,3,1200,0
8,3,1300,0
8,3,1400,0
8,3,1500,0
8,3,1600,0
8,3,1700,0
8,3,1800,0
8,3,1900,0
8,3,2000,0
8,3,2100,0
8,3,2200,0
8,3,2300,0
8,4,0,0
8,4,100,0
8,4,200,0
8,4,300,0
8,4,400,0
8,4,500,0
8,4,600,0
8,4,700,0
8,4,800,0
8,4,900,0
8,4,1000,0
8,4,1100,0
8,4,1200,0
8,4,1300,0
8,4,1400,0
8,4,1500,0
8,4,1600,0
8,4,1700,0
8,4,1800,0
8,4,1900,0
8,4,2000,0
8,4,2100,0
8,4,2200,0
8,4,2300,0
8,5,0,0
8,5,100,0
8,5,200,0
8,5,300,0
8,5,400,0
8,5,500,0
8,5,600,0
8,5,700,0
8,5,800,0
8,5,900,0
8,5,1000,0
8,5,1100,0
8,5,1200,0
8,5,1300,0
8,5,1400,0
8,5,1500,0
8,5,1600,0
8,5,1700,0
8,5,1800,0
8,5,1900,0
8,5,2000,0
8,5,2100,0
8,5,2200,0
8,5,2300,0
8,6,0,0
8,6,100,0
8,6,200,0
8,6,300,0
8,6,400,0
8,6,500,0
8,6,600,0
8,6,700,0
8,6,800,0
8,6,900,0
8,6,1000,0
8,6,1100,0
8,6,1200,0
8,6,1300,0
8,6,1400,0
8,6,1500,0
8,6,1600,0
8,6,1700,0
8,6,1800,0
8,6,1900,0
8,6,2000,0
8,6,2100,0.5
8,6,2200,0
8,6,2300,0
8,7,0,0.5
8,7,100,0
8,7,200,0
8,7,300,0
8,7,400,0
8,7,500,0
8,7,600,0
8,7,700,0
8,7,800,0
8,7,900,0
8,7,1000,0
8,7,1100,0
8,7,1200,0
8,7,1300,0
8,7,1400,0
8,7,1500,0
8,7,1600,0
8,7,1700,0
8,7,1800,0
8,7,1900,0
8,7,2000,0
8,7,2100,0
8,7,2200,0
8,7,2300,0
8,8,0,0
8,8,100,0
8,8,200,0
8,8,300,0
8,8,400,0
8,8,500,0
8,8,600,0
8,8,700,0
8,8,800,0
8,8,900,0
8,8,1000,0
8,8,1100,0
8,8,1200,0
8,8,1300,0
8,8,1400,0
8,8,1500,0
8,8,1600,0
8,8,1700,0
8,8,1800,0
8,8,1900,0
8,8,2000,0
8,8,2100,0
8,8,2200,0
8,8,2300,-1
8,9,0,0
8,9,100,0
8,9,200,0
8,9,300,0
8,9,400,0
8,9,500,0
8,9,600,0
8,9,700,0
8,9,800,0
8,9,900,0
8,9,1000,0
8,9,1100,0
8,9,1200,0
8,9,1300,0
8,9,1400,0
8,9,1500,0
8,9,1600,0
8,9,1700,0
8,9,1800,0
8,9,1900,0
8,9,2000,0
8,9,2100,0
8,9,2200,0
8,9,2300,0
8,10,0,0
8,10,100,0
8,10,200,0
8,10,300,0
8,10,400,0
8,10,500,0
8,10,600,0
8,10,700,0
8,10,800,0
8,10,900,0
8,10,1000,0
8,10,1100,0
8,10,1200,0
8,10,1300,0
8,10,1400,0
8,10,1500,0
8,10,1600,0
8,10,1700,0
8,10,1800,0
8,10,1900,0
8,10,2000,0
8,10,2100,0
8,10,2200,0
8,10,2300,0
8,11,0,0
8,11,100,0
8,11,200,0
8,11,300,0
8,11,400,0
8,11,500,0
8,11,600,0
8,11,700,0
8,11,800,0
8,11,900,0
8,11,1000,0
8,11,1100,0
8,11,1200,0
8,11,1300,3.5
8,11,1400,11
8,11,1500,4.5
8,11,1600,1.5
8,11,1700,2.5
8,11,1800,1
8,11,1900,1
8,11,2000,14
8,11,2100,2
8,11,2200,3.5
8,11,2300,1
8,12,0,1
8,12,100,1.5
8,12,200,0
8,12,300,1
8,12,400,11.5
8,12,500,0.5
8,12,600,0
8,12,700,0
8,12,800,1
8,12,900,0.5
8,12,1000,0
8,12,1100,6.5
8,12,1200,0
8,12,1300,0.5
8,12,1400,0
8,12,1500,0
8,12,1600,0
8,12,1700,0
8,12,1800,0
8,12,1900,0
8,12,2000,0
8,12,2100,0
8,12,2200,0
8,12,2300,0.5
8,13,0,0
8,13,100,0
8,13,200,0
8,13,300,0
8,13,400,0
8,13,500,0
8,13,600,0
8,13,700,0
8,13,800,0
8,13,900,0
8,13,1000,0
8,13,1100,0
8,13,1200,0
8,13,1300,0
8,13,1400,0
8,13,1500,0
8,13,1600,0
8,13,1700,0
8,13,1800,0
8,13,1900,0
8,13,2000,0
8,13,2100,0
8,13,2200,0
8,13,2300,0
8,14,0,0
8,14,100,0
8,14,200,0
8,14,300,0
8,14,400,0
8,14,500,0
8,14,600,0
8,14,700,0
8,14,800,5
8,14,900,0
8,14,1000,0
8,14,1100,0
8,14,1200,0
8,14,1300,0
8,14,1400,0
8,14,1500,0
8,14,1600,0
8,14,1700,0
8,14,1800,0
8,14,1900,0
8,14,2000,0
8,14,2100,0
8,14,2200,0
8,14,2300,0
8,15,0,0
8,15,100,0
8,15,200,2.5
8,15,300,3
8,15,400,0
8,15,500,1
8,15,600,1
8,15,700,0
8,15,800,0
8,15,900,0
8,15,1000,0
8,15,1100,0
8,15,1200,0
8,15,1300,0
8,15,1400,0
8,15,1500,0
8,15,1600,0
8,15,1700,0
8,15,1800,0
8,15,1900,0
8,15,2000,0
8,15,2100,0
8,15,2200,0
8,15,2300,0
8,16,0,0
8,16,100,0
8,16,200,0
8,16,300,0
8,16,400,0
8,16,500,0
8,16,600,0
8,16,700,0
8,16,800,0
8,16,900,0
8,16,1000,0
8,16,1100,0
8,16,1200,0
8,16,1300,0
8,16,1400,0
8,16,1500,0
8,16,1600,0
8,16,1700,0
8,16,1800,0
8,16,1900,0
8,16,2000,0
8,16,2100,0
8,16,2200,0
8,16,2300,0
8,17,0,0
8,17,100,0
8,17,200,0
8,17,300,0
8,17,400,0
8,17,500,0
8,17,600,0
8,17,700,0
8,17,800,0
8,17,900,0
8,17,1000,0
8,17,1100,0
8,17,1200,0
8,17,1300,0
8,17,1400,0
8,17,1500,0
8,17,1600,0
8,17,1700,0
8,17,1800,0
8,17,1900,0
8,17,2000,0
8,17,2100,0
8,17,2200,0
8,17,2300,0
8,18,0,0
8,18,100,0
8,18,200,0
8,18,300,0
8,18,400,0
8,18,500,0
8,18,600,0
8,18,700,0
8,18,800,0
8,18,900,0
8,18,1000,0
8,18,1100,0
8,18,1200,0
8,18,1300,0
8,18,1400,0
8,18,1500,0
8,18,1600,0
8,18,1700,0
8,18,1800,0
8,18,1900,0
8,18,2000,0
8,18,2100,0
8,18,2200,0
8,18,2300,0
8,19,0,0
8,19,100,0
8,19,200,0
8,19,300,0
8,19,400,0
8,19,500,0
8,19,600,0
8,19,700,0
8,19,800,0
8,19,900,0
8,19,1000,0
8,19,1100,0
8,19,1200,0
8,19,1300,0
8,19,1400,0
8,19,1500,0
8,19,1600,0
8,19,1700,0
8,19,1800,0
8,19,1900,0
8,19,2000,0
8,19,2100,0
8,19,2200,0
8,19,2300,0
8,20,0,0
8,20,100,0
8,20,200,0
8,20,300,0
8,20,400,0
8,20,500,0
8,20,600,0
8,20,700,0
8,20,800,0
8,20,900,0
8,20,1000,0
8,20,1100,0
8,20,1200,0
8,20,1300,0
8,20,1400,0
8,20,1500,0
8,20,1600,0
8,20,1700,0
8,20,1800,0
8,20,1900,0
8,20,2000,0
8,20,2100,0
8,20,2200,0
8,20,2300,0
8,21,0,0
8,21,100,0
8,21,200,0
8,21,300,0
8,21,400,0
8,21,500,0
8,21,600,0
8,21,700,0
8,21,800,0
8,21,900,0
8,21,1000,0
8,21,1100,0.5
8,21,1200,0
8,21,1300,0
8,21,1400,0
8,21,1500,0.5
8,21,1600,0
8,21,1700,0
8,21,1800,0
8,21,1900,0
8,21,2000,0
8,21,2100,0
8,21,2200,0
8,21,2300,0
8,22,0,0
8,22,100,0
8,22,200,0
8,22,300,0
8,22,400,0
8,22,500,0
8,22,600,0
8,22,700,0
8,22,800,0
8,22,900,0
8,22,1000,0
8,22,1100,0
8,22,1200,0
8,22,1300,0
8,22,1400,0
8,22,1500,0
8,22,1600,0
8,22,1700,0
8,22,1800,0
8,22,1900,0
8,22,2000,0
8,22,2100,0
8,22,2200,0
8,22,2300,0
8,23,0,0
8,23,100,0
8,23,200,0
8,23,300,0
8,23,400,0
8,23,500,0
8,23,600,0
8,23,700,0
8,23,800,0
8,23,900,0
8,23,1000,0
8,23,1100,0
8,23,1200,0
8,23,1300,0
8,23,1400,0
8,23,1500,0
8,23,1600,0
8,23,1700,0
8,23,1800,0
8,23,1900,0
8,23,2000,0
8,23,2100,0
8,23,2200,0
8,23,2300,0
8,24,0,0
8,24,100,0
8,24,200,0
8,24,300,0
8,24,400,0
8,24,500,0
8,24,600,0
8,24,700,0
8,24,800,0
8,24,900,0
8,24,1000,0
8,24,1100,0
8,24,1200,0
8,24,1300,0
8,24,1400,0
8,24,1500,0
8,24,1600,0
8,24,1700,0
8,24,1800,0
8,24,1900,0
8,24,2000,0
8,24,2100,0
8,24,2200,0
8,24,2300,0
8,25,0,0
8,25,100,0
8,25,200,0
8,25,300,0
8,25,400,0
8,25,500,0
8,25,600,0
8,25,700,0
8,25,800,0
8,25,900,0
8,25,1000,0
8,25,1100,0
8,25,1200,0
8,25,1300,0
8,25,1400,0
8,25,1500,0
8,25,1600,0
8,25,1700,0
8,25,1800,0
8,25,1900,0
8,25,2000,0
8,25,2100,0
8,25,2200,0
8,25,2300,0
8,26,0,0
8,26,100,0
8,26,200,0
8,26,300,0
8,26,400,0
8,26,500,0
8,26,600,0
8,26,700,0
8,26,800,0
8,26,900,0
8,26,1000,0
8,26,1100,0
8,26,1200,0
8,26,1300,0
8,26,1400,0
8,26,1500,0
8,26,1600,0
8,26,1700,0
8,26,1800,1.5
8,26,1900,1.5
8,26,2000,0.5
8,26,2100,0
8,26,2200,0
8,26,2300,0
8,27,0,0
8,27,100,0
8,27,200,0
8,27,300,0
8,27,400,0
8,27,500,0
8,27,600,0
8,27,700,0
8,27,800,0
8,27,900,0
8,27,1000,0
8,27,1100,0
8,27,1200,0
8,27,1300,0
8,27,1400,0
8,27,1500,0
8,27,1600,0
8,27,1700,0
8,27,1800,0
8,27,1900,0
8,27,2000,0
8,27,2100,0
8,27,2200,0
8,27,2300,0
8,28,0,0
8,28,100,0
8,28,200,0
8,28,300,0
8,28,400,0
8,28,500,0
8,28,600,0
8,28,700,0
8,28,800,0
8,28,900,0
8,28,1000,0
8,28,1100,0
8,28,1200,0
8,28,1300,0
8,28,1400,0
8,28,1500,0
8,28,1600,0
8,28,1700,0
8,28,1800,0
8,28,1900,0
8,28,2000,0
8,28,2100,0
8,28,2200,0
8,28,2300,0
8,29,0,15
8,29,100,12
8,29,200,11
8,29,300,1
8,29,400,0
8,29,500,0
8,29,600,0
8,29,700,0
8,29,800,0
8,29,900,0
8,29,1000,0
8,29,1100,0
8,29,1200,0
8,29,1300,0
8,29,1400,0
8,29,1500,0
8,29,1600,0
8,29,1700,0
8,29,1800,0
8,29,1900,0
8,29,2000,0
8,29,2100,0
8,29,2200,0
8,29,2300,0
8,30,0,0
8,30,100,0
8,30,200,0
8,30,300,0
8,30,400,0
8,30,500,0
8,30,600,0
8,30,700,0
8,30,800,0
8,30,900,0
8,30,1000,0
8,30,1100,0
8,30,1200,0
8,30,1300,0
8,30,1400,0
8,30,1500,0
8,30,1600,0
8,30,1700,0
8,30,1800,0
8,30,1900,0
8,30,2000,0
8,30,2100,0
8,30,2200,0
8,30,2300,0
8,31,0,0
8,31,100,0
8,31,200,0
8,31,300,0
8,31,400,0
8,31,500,0
8,31,600,0
8,31,700,0
8,31,800,0
8,31,900,0
8,31,1000,0
8,31,1100,0
8,31,1200,0
8,31,1300,0
8,31,1400,0
8,31,1500,0
8,31,1600,0
8,31,1700,0
8,31,1800,0
8,31,1900,0
8,31,2000,0
8,31,2100,0
8,31,2200,0
8,31,2300,0
9,1,0,0
9,1,100,0
9,1,200,0
9,1,300,0
9,1,400,0
9,1,500,0
9,1,600,0
9,1,700,0
9,1,800,0
9,1,900,0
9,1,1000,0
9,1,1100,0
9,1,1200,0
9,1,1300,0
9,1,1400,0
9,1,1500,0
9,1,1600,0
9,1,1700,0
9,1,1800,0
9,1,1900,0
9,1,2000,0
9,1,2100,0
9,1,2200,0
9,1,2300,0
9,2,0,0
9,2,100,0
9,2,200,0
9,2,300,0
9,2,400,0
9,2,500,0
9,2,600,0
9,2,700,0
9,2,800,0
9,2,900,0
9,2,1000,0
9,2,1100,0
9,2,1200,-1
9,2,1300,0
9,2,1400,-1
9,2,1500,0
9,2,1600,0
9,2,1700,0
9,2,1800,0
9,2,1900,0
9,2,2000,0
9,2,2100,0
9,2,2200,0
9,2,2300,0
9,3,0,0
9,3,100,0
9,3,200,0
9,3,300,0
9,3,400,0
9,3,500,0
9,3,600,0
9,3,700,0
9,3,800,0
9,3,900,0.5
9,3,1000,0
9,3,1100,0
9,3,1200,0
9,3,1300,0
9,3,1400,0
9,3,1500,0
9,3,1600,0
9,3,1700,0
9,3,1800,0
9,3,1900,0
9,3,2000,0
9,3,2100,1
9,3,2200,0.5
9,3,2300,2.5
9,4,0,2
9,4,100,18.5
9,4,200,1.5
9,4,300,4.5
9,4,400,3
9,4,500,6.5
9,4,600,0
9,4,700,0
9,4,800,4.5
9,4,900,11
9,4,1000,0
9,4,1100,0
9,4,1200,0
9,4,1300,0
9,4,1400,0
9,4,1500,0
9,4,1600,0
9,4,1700,0
9,4,1800,0.5
9,4,1900,0
9,4,2000,2
9,4,2100,3
9,4,2200,0.5
9,4,2300,0
9,5,0,0
9,5,100,0
9,5,200,0.5
9,5,300,12
9,5,400,3
9,5,500,2.5
9,5,600,1
9,5,700,1.5
9,5,800,0
9,5,900,0
9,5,1000,0
9,5,1100,0
9,5,1200,0
9,5,1300,0
9,5,1400,0
9,5,1500,0
9,5,1600,0
9,5,1700,0
9,5,1800,0
9,5,1900,0
9,5,2000,0
9,5,2100,0
9,5,2200,0
9,5,2300,0
9,6,0,0
9,6,100,0
9,6,200,0
9,6,300,0
9,6,400,0
9,6,500,0
9,6,600,0
9,6,700,0
9,6,800,0
9,6,900,0
9,6,1000,0.5
9,6,1100,1
9,6,1200,0.5
9,6,1300,0
9,6,1400,0
9,6,1500,0
9,6,1600,0
9,6,1700,0
9,6,1800,0
9,6,1900,0
9,6,2000,0.5
9,6,2100,0
9,6,2200,0
9,6,2300,0
9,7,0,0
9,7,100,0
9,7,200,0
9,7,300,0
9,7,400,0
9,7,500,0.5
9,7,600,0
9,7,700,0
9,7,800,0.5
9,7,900,0
9,7,1000,0
9,7,1100,0
9,7,1200,0
9,7,1300,0
9,7,1400,0
9,7,1500,0
9,7,1600,0
9,7,1700,0
9,7,1800,0
9,7,1900,0
9,7,2000,0
9,7,2100,0
9,7,2200,0
9,7,2300,0
9,8,0,0
9,8,100,0
9,8,200,0
9,8,300,0
9,8,400,0
9,8,500,0
9,8,600,0
9,8,700,0
9,8,800,0
9,8,900,0
9,8,1000,0
9,8,1100,0
9,8,1200,0
9,8,1300,0
9,8,1400,0
9,8,1500,0
9,8,1600,0
9,8,1700,0
9,8,1800,0
9,8,1900,0
9,8,2000,0
9,8,2100,0
9,8,2200,0
9,8,2300,0
9,9,0,0
9,9,100,0
9,9,200,0
9,9,300,0
9,9,400,0
9,9,500,0
9,9,600,0
9,9,700,0
9,9,800,0
9,9,900,0
9,9,1000,0
9,9,1100,0
9,9,1200,0
9,9,1300,0
9,9,1400,0
9,9,1500,0
9,9,1600,1
9,9,1700,9
9,9,1800,13.5
9,9,1900,8.5
9,9,2000,3.5
9,9,2100,1.5
9,9,2200,0.5
9,9,2300,0
9,10,0,0
9,10,100,0
9,10,200,1
9,10,300,2
9,10,400,3.5
9,10,500,1
9,10,600,13.5
9,10,700,3
9,10,800,0
9,10,900,0
9,10,1000,1
9,10,1100,24.5
9,10,1200,23.5
9,10,1300,1
9,10,1400,0.5
9,10,1500,0.5
9,10,1600,0.5
9,10,1700,4
9,10,1800,0.5
9,10,1900,0.5
9,10,2000,0
9,10,2100,0
9,10,2200,0
9,10,2300,0
9,11,0,0
9,11,100,0
9,11,200,0
9,11,300,0
9,11,400,0
9,11,500,0
9,11,600,0
9,11,700,0
9,11,800,0
9,11,900,0
9,11,1000,0
9,11,1100,0
9,11,1200,0
9,11,1300,0
9,11,1400,0
9,11,1500,0
9,11,1600,0
9,11,1700,0
9,11,1800,0
9,11,1900,0
9,11,2000,0
9,11,2100,0
9,11,2200,0
9,11,2300,0
9,12,0,0
9,12,100,0.5
9,12,200,1
9,12,300,0
9,12,400,0
9,12,500,0
9,12,600,0
9,12,700,0
9,12,800,0.5
9,12,900,2
9,12,1000,3
9,12,1100,1.5
9,12,1200,2.5
9,12,1300,3
9,12,1400,0.5
9,12,1500,0
9,12,1600,0
9,12,1700,0
9,12,1800,0
9,12,1900,0
9,12,2000,0
9,12,2100,0
9,12,2200,0
9,12,2300,0
9,13,0,0
9,13,100,0
9,13,200,0
9,13,300,0
9,13,400,0
9,13,500,0
9,13,600,0
9,13,700,0
9,13,800,0
9,13,900,0
9,13,1000,0
9,13,1100,0
9,13,1200,0
9,13,1300,0
9,13,1400,0
9,13,1500,0
9,13,1600,0
9,13,1700,0
9,13,1800,0
9,13,1900,0
9,13,2000,0
9,13,2100,0
9,13,2200,0
9,13,2300,0
9,14,0,0
9,14,100,0
9,14,200,0
9,14,300,0.5
9,14,400,1
9,14,500,0
9,14,600,0
9,14,700,0
9,14,800,0
9,14,900,0
9,14,1000,0
9,14,1100,0
9,14,1200,0
9,14,1300,0
9,14,1400,0
9,14,1500,0
9,14,1600,0
9,14,1700,0
9,14,1800,0
9,14,1900,0
9,14,2000,0
9,14,2100,0
9,14,2200,0
9,14,2300,0
9,15,0,0
9,15,100,0
9,15,200,0
9,15,300,0
9,15,400,0
9,15,500,0
9,15,600,0
9,15,700,0
9,15,800,0
9,15,900,0
9,15,1000,0
9,15,1100,0
9,15,1200,0
9,15,1300,0
9,15,1400,0
9,15,1500,0
9,15,1600,0
9,15,1700,0
9,15,1800,0
9,15,1900,0
9,15,2000,0
9,15,2100,0
9,15,2200,0
9,15,2300,0
9,16,0,0
9,16,100,0
9,16,200,0
9,16,300,0
9,16,400,0
9,16,500,0
9,16,600,0
9,16,700,0
9,16,800,0
9,16,900,0
9,16,1000,0
9,16,1100,0
9,16,1200,0
9,16,1300,0
9,16,1400,0
9,16,1500,0
9,16,1600,0
9,16,1700,0
9,16,1800,0
9,16,1900,0
9,16,2000,0
9,16,2100,0
9,16,2200,0
9,16,2300,0
9,17,0,0
9,17,100,0
9,17,200,0
9,17,300,0
9,17,400,0
9,17,500,0
9,17,600,0
9,17,700,0
9,17,800,0
9,17,900,0
9,17,1000,0
9,17,1100,0
9,17,1200,0
9,17,1300,0
9,17,1400,0
9,17,1500,0
9,17,1600,0
9,17,1700,0
9,17,1800,0
9,17,1900,0
9,17,2000,0
9,17,2100,0
9,17,2200,0
9,17,2300,0
9,18,0,0
9,18,100,0
9,18,200,0
9,18,300,0
9,18,400,0
9,18,500,0
9,18,600,0
9,18,700,0
9,18,800,0
9,18,900,0
9,18,1000,0
9,18,1100,0
9,18,1200,0
9,18,1300,0
9,18,1400,0
9,18,1500,0
9,18,1600,0
9,18,1700,0
9,18,1800,0
9,18,1900,0
9,18,2000,0
9,18,2100,0
9,18,2200,0
9,18,2300,0
9,19,0,0
9,19,100,0
9,19,200,0
9,19,300,0
9,19,400,0
9,19,500,0
9,19,600,0
9,19,700,0
9,19,800,0
9,19,900,0
9,19,1000,0
9,19,1100,0
9,19,1200,0
9,19,1300,0
9,19,1400,0
9,19,1500,0
9,19,1600,0
9,19,1700,0
9,19,1800,0
9,19,1900,0
9,19,2000,0
9,19,2100,0
9,19,2200,0
9,19,2300,0
9,20,0,0
9,20,100,0
9,20,200,0
9,20,300,0
9,20,400,0
9,20,500,0
9,20,600,0
9,20,700,0
9,20,800,0
9,20,900,0
9,20,1000,0
9,20,1100,0
9,20,1200,0
9,20,1300,0
9,20,1400,0
9,20,1500,0
9,20,1600,0
9,20,1700,0
9,20,1800,0
9,20,1900,0
9,20,2000,0
9,20,2100,0
9,20,2200,0
9,20,2300,0
9,21,0,0
9,21,100,0
9,21,200,0
9,21,300,0
9,21,400,0
9,21,500,0
9,21,600,0
9,21,700,0
9,21,800,0
9,21,900,0
9,21,1000,0
9,21,1100,0
9,21,1200,0
9,21,1300,0
9,21,1400,0
9,21,1500,0
9,21,1600,0
9,21,1700,0
9,21,1800,0
9,21,1900,0
9,21,2000,0
9,21,2100,0
9,21,2200,0
9,21,2300,0
9,22,0,0
9,22,100,0
9,22,200,0
9,22,300,0
9,22,400,0
9,22,500,0
9,22,600,0
9,22,700,0
9,22,800,0
9,22,900,0
9,22,1000,0
9,22,1100,0
9,22,1200,0
9,22,1300,0
9,22,1400,0
9,22,1500,0
9,22,1600,0
9,22,1700,0
9,22,1800,0
9,22,1900,0
9,22,2000,0
9,22,2100,0
9,22,2200,0
9,22,2300,0
9,23,0,0
9,23,100,0
9,23,200,0
9,23,300,0
9,23,400,0
9,23,500,0
9,23,600,0
9,23,700,0
9,23,800,0
9,23,900,0
9,23,1000,0
9,23,1100,0
9,23,1200,0
9,23,1300,0
9,23,1400,0
9,23,1500,0
9,23,1600,0
9,23,1700,0
9,23,1800,0
9,23,1900,0
9,23,2000,0
9,23,2100,0
9,23,2200,0
9,23,2300,0
9,24,0,0
9,24,100,0
9,24,200,0
9,24,300,0
9,24,400,0
9,24,500,0
9,24,600,0
9,24,700,0
9,24,800,0
9,24,900,0
9,24,1000,0
9,24,1100,0
9,24,1200,0
9,24,1300,0
9,24,1400,0
9,24,1500,0
9,24,1600,0
9,24,1700,0
9,24,1800,0
9,24,1900,0
9,24,2000,0
9,24,2100,0
9,24,2200,0
9,24,2300,0
9,25,0,0
9,25,100,0
9,25,200,0
9,25,300,0
9,25,400,0
9,25,500,0
9,25,600,0
9,25,700,0
9,25,800,0
9,25,900,0
9,25,1000,0
9,25,1100,0
9,25,1200,0
9,25,1300,0
9,25,1400,0
9,25,1500,0
9,25,1600,0
9,25,1700,0
9,25,1800,0
9,25,1900,0
9,25,2000,0
9,25,2100,0
9,25,2200,0
9,25,2300,0
9,26,0,0
9,26,100,0
9,26,200,0
9,26,300,0
9,26,400,0
9,26,500,0
9,26,600,0
9,26,700,0
9,26,800,0
9,26,900,0
9,26,1000,0
9,26,1100,0
9,26,1200,0
9,26,1300,0
9,26,1400,0
9,26,1500,0
9,26,1600,0
9,26,1700,0
9,26,1800,0
9,26,1900,0
9,26,2000,0
9,26,2100,0
9,26,2200,0
9,26,2300,0
9,27,0,0
9,27,100,0
9,27,200,0
9,27,300,0
9,27,400,0
9,27,500,0
9,27,600,0
9,27,700,0
